timestamp_utc,open_interest,volume,trade_open,trade_high,trade_low,trade_close,trade_mean,trade_previous,yes_bid_close,yes_ask_close,timestamp_et,midpoint,spread,trade_close_filled
2026-04-29 21:29:00+00:00,314386.54,6.27,0.566,0.566,0.566,0.566,0.566,0.543,0.548,0.566,2026-04-29 17:29:00-04:00,0.5569999999999999,0.017999999999999905,0.566
2026-04-29 21:30:00+00:00,314386.54,0.0,,,,,,0.566,0.547,0.564,2026-04-29 17:30:00-04:00,0.5555,0.016999999999999904,0.566
2026-04-29 21:31:00+00:00,314386.54,0.0,,,,,,0.566,0.542,0.563,2026-04-29 17:31:00-04:00,0.5525,0.020999999999999908,0.566
2026-04-29 21:33:00+00:00,314386.54,0.0,,,,,,0.566,0.55,0.563,2026-04-29 17:33:00-04:00,0.5565,0.0129999999999999,0.566
2026-04-29 21:35:00+00:00,314386.54,0.0,,,,,,0.566,0.55,0.563,2026-04-29 17:35:00-04:00,0.5565,0.0129999999999999,0.566
2026-04-29 21:36:00+00:00,314375.54,11.0,0.55,0.55,0.55,0.55,0.55,0.566,0.55,0.561,2026-04-29 17:36:00-04:00,0.5555000000000001,0.01100000000000001,0.55
2026-04-29 21:37:00+00:00,314375.54,0.0,,,,,,0.55,0.55,0.56,2026-04-29 17:37:00-04:00,0.555,0.010000000000000009,0.55
2026-04-29 21:45:00+00:00,314375.54,189.0,0.55,0.55,0.55,0.55,0.55,0.55,0.541,0.545,2026-04-29 17:45:00-04:00,0.543,0.0040000000000000036,0.55
2026-04-29 21:47:00+00:00,314375.54,0.0,,,,,,0.55,0.544,0.545,2026-04-29 17:47:00-04:00,0.5445,0.0010000000000000009,0.55
2026-04-29 21:49:00+00:00,314975.54,600.0,0.545,0.545,0.545,0.545,0.545,0.55,0.546,0.566,2026-04-29 17:49:00-04:00,0.556,0.019999999999999907,0.545
2026-04-29 21:50:00+00:00,314975.54,0.0,,,,,,0.545,0.546,0.566,2026-04-29 17:50:00-04:00,0.556,0.019999999999999907,0.545
2026-04-29 21:51:00+00:00,314975.54,0.0,,,,,,0.545,0.546,0.566,2026-04-29 17:51:00-04:00,0.556,0.019999999999999907,0.545
2026-04-29 21:57:00+00:00,314975.54,0.0,,,,,,0.545,0.546,0.555,2026-04-29 17:57:00-04:00,0.5505,0.009000000000000008,0.545
2026-04-29 22:05:00+00:00,314975.54,0.0,,,,,,0.545,0.545,0.555,2026-04-29 18:05:00-04:00,0.55,0.010000000000000009,0.545
2026-04-29 22:06:00+00:00,314975.54,0.0,,,,,,0.545,0.545,0.555,2026-04-29 18:06:00-04:00,0.55,0.010000000000000009,0.545
2026-04-29 22:19:00+00:00,314975.54,25.0,0.555,0.555,0.555,0.555,0.555,0.545,0.545,0.564,2026-04-29 18:19:00-04:00,0.5545,0.018999999999999906,0.555
2026-04-29 22:29:00+00:00,314975.54,0.0,,,,,,0.555,0.55,0.563,2026-04-29 18:29:00-04:00,0.5565,0.0129999999999999,0.555
2026-04-29 22:31:00+00:00,314975.54,0.0,,,,,,0.555,0.55,0.562,2026-04-29 18:31:00-04:00,0.556,0.01200000000000001,0.555
2026-04-29 22:32:00+00:00,314975.54,86.0,0.55,0.55,0.55,0.55,0.55,0.555,0.545,0.55,2026-04-29 18:32:00-04:00,0.5475000000000001,0.0050000000000000044,0.55
2026-04-29 22:33:00+00:00,314975.54,0.0,,,,,,0.55,0.545,0.55,2026-04-29 18:33:00-04:00,0.5475000000000001,0.0050000000000000044,0.55
2026-04-29 22:35:00+00:00,314740.54,295.0,0.545,0.545,0.543,0.543,0.5434,0.55,0.542,0.55,2026-04-29 18:35:00-04:00,0.546,0.008000000000000007,0.543
2026-04-29 22:37:00+00:00,314740.54,0.0,,,,,,0.543,0.536,0.549,2026-04-29 18:37:00-04:00,0.5425,0.013000000000000012,0.543
2026-04-29 22:38:00+00:00,314665.61,74.93,0.536,0.536,0.536,0.536,0.536,0.543,0.536,0.549,2026-04-29 18:38:00-04:00,0.5425,0.013000000000000012,0.536
2026-04-29 22:39:00+00:00,314665.61,0.0,,,,,,0.536,0.536,0.548,2026-04-29 18:39:00-04:00,0.542,0.01200000000000001,0.536
2026-04-29 22:42:00+00:00,314710.36,88.35,0.548,0.549,0.548,0.549,0.5485,0.536,0.536,0.549,2026-04-29 18:42:00-04:00,0.5425,0.013000000000000012,0.549
2026-04-29 22:43:00+00:00,314710.36,0.0,,,,,,0.549,0.536,0.549,2026-04-29 18:43:00-04:00,0.5425,0.013000000000000012,0.549
2026-04-29 23:06:00+00:00,314710.36,0.0,,,,,,0.549,0.539,0.549,2026-04-29 19:06:00-04:00,0.544,0.010000000000000009,0.549
2026-04-29 23:08:00+00:00,314710.36,0.0,,,,,,0.549,0.539,0.549,2026-04-29 19:08:00-04:00,0.544,0.010000000000000009,0.549
2026-04-29 23:14:00+00:00,314710.36,0.0,,,,,,0.549,0.539,0.549,2026-04-29 19:14:00-04:00,0.544,0.010000000000000009,0.549
2026-04-29 23:16:00+00:00,314710.36,0.0,,,,,,0.549,0.539,0.549,2026-04-29 19:16:00-04:00,0.544,0.010000000000000009,0.549
2026-04-29 23:19:00+00:00,314710.36,0.0,,,,,,0.549,0.54,0.549,2026-04-29 19:19:00-04:00,0.5445,0.009000000000000008,0.549
2026-04-29 23:20:00+00:00,314710.36,0.0,,,,,,0.549,0.54,0.549,2026-04-29 19:20:00-04:00,0.5445,0.009000000000000008,0.549
2026-04-29 23:30:00+00:00,314710.36,0.0,,,,,,0.549,0.544,0.549,2026-04-29 19:30:00-04:00,0.5465,0.0050000000000000044,0.549
2026-04-29 23:59:00+00:00,314710.36,0.0,,,,,,0.549,0.543,0.549,2026-04-29 19:59:00-04:00,0.546,0.006000000000000005,0.549
2026-04-30 00:14:00+00:00,314710.36,0.0,,,,,,0.549,0.544,0.549,2026-04-29 20:14:00-04:00,0.5465,0.0050000000000000044,0.549
2026-04-30 00:23:00+00:00,314710.36,2.0,0.549,0.549,0.549,0.549,0.549,0.549,0.543,0.549,2026-04-29 20:23:00-04:00,0.546,0.006000000000000005,0.549
2026-04-30 00:24:00+00:00,313755.96,954.4,0.549,0.549,0.549,0.549,0.549,0.549,0.543,0.55,2026-04-29 20:24:00-04:00,0.5465,0.007000000000000006,0.549
2026-04-30 00:25:00+00:00,313755.96,1045.6,0.55,0.55,0.55,0.55,0.55,0.549,0.543,0.55,2026-04-29 20:25:00-04:00,0.5465,0.007000000000000006,0.55
2026-04-30 00:26:00+00:00,313755.96,0.0,,,,,,0.55,0.544,0.55,2026-04-29 20:26:00-04:00,0.547,0.006000000000000005,0.55
2026-04-30 00:28:00+00:00,313755.96,42.0,0.544,0.544,0.544,0.544,0.544,0.55,0.544,0.55,2026-04-29 20:28:00-04:00,0.547,0.006000000000000005,0.544
2026-04-30 00:44:00+00:00,313755.96,0.0,,,,,,0.544,0.544,0.55,2026-04-29 20:44:00-04:00,0.547,0.006000000000000005,0.544
2026-04-30 00:47:00+00:00,313755.96,0.0,,,,,,0.544,0.544,0.55,2026-04-29 20:47:00-04:00,0.547,0.006000000000000005,0.544
2026-04-30 00:48:00+00:00,313755.96,0.0,,,,,,0.544,0.544,0.55,2026-04-29 20:48:00-04:00,0.547,0.006000000000000005,0.544
2026-04-30 01:04:00+00:00,313755.96,0.0,,,,,,0.544,0.544,0.55,2026-04-29 21:04:00-04:00,0.547,0.006000000000000005,0.544
2026-04-30 01:05:00+00:00,313755.96,0.0,,,,,,0.544,0.544,0.55,2026-04-29 21:05:00-04:00,0.547,0.006000000000000005,0.544
2026-04-30 01:07:00+00:00,313756.96,1.0,0.55,0.55,0.55,0.55,0.55,0.544,0.544,0.55,2026-04-29 21:07:00-04:00,0.547,0.006000000000000005,0.55
2026-04-30 01:11:00+00:00,313756.96,0.0,,,,,,0.55,0.537,0.55,2026-04-29 21:11:00-04:00,0.5435000000000001,0.013000000000000012,0.55
2026-04-30 01:43:00+00:00,313756.96,1.0,0.537,0.537,0.537,0.537,0.537,0.55,0.537,0.55,2026-04-29 21:43:00-04:00,0.5435000000000001,0.013000000000000012,0.537
2026-04-30 01:44:00+00:00,313756.96,0.0,,,,,,0.537,0.536,0.55,2026-04-29 21:44:00-04:00,0.543,0.014000000000000012,0.537
2026-04-30 01:45:00+00:00,313756.96,7.47,0.536,0.536,0.536,0.536,0.536,0.537,0.535,0.536,2026-04-29 21:45:00-04:00,0.5355000000000001,0.0010000000000000009,0.536
2026-04-30 01:46:00+00:00,313756.96,0.0,,,,,,0.536,0.535,0.536,2026-04-29 21:46:00-04:00,0.5355000000000001,0.0010000000000000009,0.536
2026-04-30 01:48:00+00:00,313766.84,10.0,0.535,0.535,0.535,0.535,0.535,0.536,0.535,0.536,2026-04-29 21:48:00-04:00,0.5355000000000001,0.0010000000000000009,0.535
2026-04-30 02:12:00+00:00,313753.8,40.42,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.536,2026-04-29 22:12:00-04:00,0.5355000000000001,0.0010000000000000009,0.535
2026-04-30 02:14:00+00:00,313753.8,0.0,,,,,,0.535,0.535,0.536,2026-04-29 22:14:00-04:00,0.5355000000000001,0.0010000000000000009,0.535
2026-04-30 02:15:00+00:00,313753.8,0.0,,,,,,0.535,0.534,0.536,2026-04-29 22:15:00-04:00,0.535,0.0020000000000000018,0.535
2026-04-30 02:26:00+00:00,313860.96,107.16,0.536,0.55,0.536,0.55,0.5424,0.535,0.534,0.55,2026-04-29 22:26:00-04:00,0.542,0.016000000000000014,0.55
2026-04-30 02:39:00+00:00,313860.96,0.0,,,,,,0.55,0.54,0.55,2026-04-29 22:39:00-04:00,0.545,0.010000000000000009,0.55
2026-04-30 02:40:00+00:00,313863.96,10.42,0.54,0.54,0.539,0.539,0.5393,0.55,0.539,0.55,2026-04-29 22:40:00-04:00,0.5445,0.01100000000000001,0.539
2026-04-30 02:44:00+00:00,313863.96,0.0,,,,,,0.539,0.54,0.55,2026-04-29 22:44:00-04:00,0.545,0.010000000000000009,0.539
2026-04-30 02:55:00+00:00,313863.96,0.0,,,,,,0.539,0.54,0.55,2026-04-29 22:55:00-04:00,0.545,0.010000000000000009,0.539
2026-04-30 02:57:00+00:00,313863.96,0.0,,,,,,0.539,0.54,0.549,2026-04-29 22:57:00-04:00,0.5445,0.009000000000000008,0.539
2026-04-30 02:59:00+00:00,313609.96,255.0,0.54,0.54,0.539,0.539,0.539,0.539,0.538,0.549,2026-04-29 22:59:00-04:00,0.5435000000000001,0.01100000000000001,0.539
2026-04-30 03:01:00+00:00,313609.96,0.0,,,,,,0.539,0.533,0.549,2026-04-29 23:01:00-04:00,0.541,0.016000000000000014,0.539
2026-04-30 03:03:00+00:00,313609.96,1.0,0.549,0.549,0.549,0.549,0.549,0.539,0.533,0.549,2026-04-29 23:03:00-04:00,0.541,0.016000000000000014,0.549
2026-04-30 03:06:00+00:00,313609.96,0.0,,,,,,0.549,0.536,0.549,2026-04-29 23:06:00-04:00,0.5425,0.013000000000000012,0.549
2026-04-30 03:07:00+00:00,313609.96,0.0,,,,,,0.549,0.537,0.549,2026-04-29 23:07:00-04:00,0.543,0.01200000000000001,0.549
2026-04-30 03:16:00+00:00,313609.96,0.0,,,,,,0.549,0.538,0.549,2026-04-29 23:16:00-04:00,0.5435000000000001,0.01100000000000001,0.549
2026-04-30 03:19:00+00:00,313609.96,0.0,,,,,,0.549,0.537,0.549,2026-04-29 23:19:00-04:00,0.543,0.01200000000000001,0.549
2026-04-30 03:21:00+00:00,313609.96,0.0,,,,,,0.549,0.538,0.549,2026-04-29 23:21:00-04:00,0.5435000000000001,0.01100000000000001,0.549
2026-04-30 03:23:00+00:00,313609.96,0.0,,,,,,0.549,0.537,0.549,2026-04-29 23:23:00-04:00,0.543,0.01200000000000001,0.549
2026-04-30 03:24:00+00:00,313609.96,0.0,,,,,,0.549,0.538,0.549,2026-04-29 23:24:00-04:00,0.5435000000000001,0.01100000000000001,0.549
2026-04-30 03:25:00+00:00,313609.96,0.0,,,,,,0.549,0.537,0.549,2026-04-29 23:25:00-04:00,0.543,0.01200000000000001,0.549
2026-04-30 03:26:00+00:00,313609.96,0.0,,,,,,0.549,0.538,0.549,2026-04-29 23:26:00-04:00,0.5435000000000001,0.01100000000000001,0.549
2026-04-30 03:27:00+00:00,313609.96,0.0,,,,,,0.549,0.537,0.549,2026-04-29 23:27:00-04:00,0.543,0.01200000000000001,0.549
2026-04-30 03:28:00+00:00,313609.96,0.0,,,,,,0.549,0.538,0.549,2026-04-29 23:28:00-04:00,0.5435000000000001,0.01100000000000001,0.549
2026-04-30 03:29:00+00:00,313609.96,0.0,,,,,,0.549,0.538,0.549,2026-04-29 23:29:00-04:00,0.5435000000000001,0.01100000000000001,0.549
2026-04-30 03:30:00+00:00,313609.96,0.0,,,,,,0.549,0.536,0.549,2026-04-29 23:30:00-04:00,0.5425,0.013000000000000012,0.549
2026-04-30 03:38:00+00:00,313609.96,3.0,0.549,0.549,0.549,0.549,0.549,0.549,0.536,0.549,2026-04-29 23:38:00-04:00,0.5425,0.013000000000000012,0.549
2026-04-30 03:47:00+00:00,313636.59,31.13,0.536,0.536,0.536,0.536,0.536,0.549,0.536,0.549,2026-04-29 23:47:00-04:00,0.5425,0.013000000000000012,0.536
2026-04-30 04:13:00+00:00,313636.59,0.0,,,,,,0.536,0.536,0.549,2026-04-30 00:13:00-04:00,0.5425,0.013000000000000012,0.536
2026-04-30 04:14:00+00:00,313636.59,0.0,,,,,,0.536,0.537,0.549,2026-04-30 00:14:00-04:00,0.543,0.01200000000000001,0.536
2026-04-30 04:15:00+00:00,313636.59,0.0,,,,,,0.536,0.537,0.549,2026-04-30 00:15:00-04:00,0.543,0.01200000000000001,0.536
2026-04-30 04:25:00+00:00,313636.59,0.0,,,,,,0.536,0.537,0.549,2026-04-30 00:25:00-04:00,0.543,0.01200000000000001,0.536
2026-04-30 04:33:00+00:00,313691.5,88.17,0.549,0.55,0.549,0.55,0.5495,0.536,0.537,0.55,2026-04-30 00:33:00-04:00,0.5435000000000001,0.013000000000000012,0.55
2026-04-30 04:34:00+00:00,313691.5,0.0,,,,,,0.55,0.532,0.55,2026-04-30 00:34:00-04:00,0.541,0.018000000000000016,0.55
2026-04-30 04:39:00+00:00,313691.5,0.0,,,,,,0.55,0.532,0.549,2026-04-30 00:39:00-04:00,0.5405,0.017000000000000015,0.55
2026-04-30 04:40:00+00:00,313691.5,0.0,,,,,,0.55,0.532,0.548,2026-04-30 00:40:00-04:00,0.54,0.016000000000000014,0.55
2026-04-30 04:45:00+00:00,313691.5,0.0,,,,,,0.55,0.532,0.547,2026-04-30 00:45:00-04:00,0.5395000000000001,0.015000000000000013,0.55
2026-04-30 04:46:00+00:00,313691.5,0.0,,,,,,0.55,0.532,0.546,2026-04-30 00:46:00-04:00,0.539,0.014000000000000012,0.55
2026-04-30 05:02:00+00:00,313704.5,13.0,0.546,0.546,0.546,0.546,0.546,0.55,0.532,0.546,2026-04-30 01:02:00-04:00,0.539,0.014000000000000012,0.546
2026-04-30 05:05:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.546,2026-04-30 01:05:00-04:00,0.539,0.014000000000000012,0.546
2026-04-30 05:07:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.55,2026-04-30 01:07:00-04:00,0.541,0.018000000000000016,0.546
2026-04-30 05:08:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.55,2026-04-30 01:08:00-04:00,0.5415000000000001,0.017000000000000015,0.546
2026-04-30 05:09:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.55,2026-04-30 01:09:00-04:00,0.5415000000000001,0.017000000000000015,0.546
2026-04-30 05:10:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.55,2026-04-30 01:10:00-04:00,0.541,0.018000000000000016,0.546
2026-04-30 05:11:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.55,2026-04-30 01:11:00-04:00,0.5415000000000001,0.017000000000000015,0.546
2026-04-30 05:12:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.55,2026-04-30 01:12:00-04:00,0.5415000000000001,0.017000000000000015,0.546
2026-04-30 05:13:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.55,2026-04-30 01:13:00-04:00,0.541,0.018000000000000016,0.546
2026-04-30 05:14:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.55,2026-04-30 01:14:00-04:00,0.541,0.018000000000000016,0.546
2026-04-30 05:15:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.55,2026-04-30 01:15:00-04:00,0.5415000000000001,0.017000000000000015,0.546
2026-04-30 05:16:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.55,2026-04-30 01:16:00-04:00,0.5415000000000001,0.017000000000000015,0.546
2026-04-30 05:17:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.55,2026-04-30 01:17:00-04:00,0.541,0.018000000000000016,0.546
2026-04-30 05:18:00+00:00,313704.5,0.0,,,,,,0.546,0.537,0.55,2026-04-30 01:18:00-04:00,0.5435000000000001,0.013000000000000012,0.546
2026-04-30 05:19:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:19:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:20:00+00:00,313704.5,0.0,,,,,,0.546,0.537,0.55,2026-04-30 01:20:00-04:00,0.5435000000000001,0.013000000000000012,0.546
2026-04-30 05:21:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:21:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:22:00+00:00,313704.5,0.0,,,,,,0.546,0.537,0.55,2026-04-30 01:22:00-04:00,0.5435000000000001,0.013000000000000012,0.546
2026-04-30 05:23:00+00:00,313704.5,0.0,,,,,,0.546,0.537,0.55,2026-04-30 01:23:00-04:00,0.5435000000000001,0.013000000000000012,0.546
2026-04-30 05:24:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:24:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:25:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:25:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:26:00+00:00,313704.5,0.0,,,,,,0.546,0.537,0.55,2026-04-30 01:26:00-04:00,0.5435000000000001,0.013000000000000012,0.546
2026-04-30 05:27:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:27:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:28:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:28:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:29:00+00:00,313704.5,0.0,,,,,,0.546,0.537,0.55,2026-04-30 01:29:00-04:00,0.5435000000000001,0.013000000000000012,0.546
2026-04-30 05:30:00+00:00,313704.5,0.0,,,,,,0.546,0.538,0.55,2026-04-30 01:30:00-04:00,0.544,0.01200000000000001,0.546
2026-04-30 05:31:00+00:00,313704.5,0.0,,,,,,0.546,0.539,0.55,2026-04-30 01:31:00-04:00,0.5445,0.01100000000000001,0.546
2026-04-30 05:36:00+00:00,313704.5,0.0,,,,,,0.546,0.539,0.546,2026-04-30 01:36:00-04:00,0.5425,0.007000000000000006,0.546
2026-04-30 05:56:00+00:00,313704.5,0.0,,,,,,0.546,0.531,0.545,2026-04-30 01:56:00-04:00,0.538,0.014000000000000012,0.546
2026-04-30 05:57:00+00:00,313704.5,0.0,,,,,,0.546,0.532,0.545,2026-04-30 01:57:00-04:00,0.5385,0.013000000000000012,0.546
2026-04-30 05:58:00+00:00,313704.5,0.0,,,,,,0.546,0.533,0.545,2026-04-30 01:58:00-04:00,0.539,0.01200000000000001,0.546
2026-04-30 05:59:00+00:00,313704.5,0.0,,,,,,0.546,0.534,0.549,2026-04-30 01:59:00-04:00,0.5415000000000001,0.015000000000000013,0.546
2026-04-30 06:05:00+00:00,313722.1,17.6,0.549,0.55,0.549,0.55,0.5497,0.546,0.534,0.55,2026-04-30 02:05:00-04:00,0.542,0.016000000000000014,0.55
2026-04-30 06:13:00+00:00,313722.1,0.0,,,,,,0.55,0.537,0.55,2026-04-30 02:13:00-04:00,0.5435000000000001,0.013000000000000012,0.55
2026-04-30 06:14:00+00:00,313722.1,0.0,,,,,,0.55,0.538,0.55,2026-04-30 02:14:00-04:00,0.544,0.01200000000000001,0.55
2026-04-30 06:53:00+00:00,313722.1,0.0,,,,,,0.55,0.538,0.55,2026-04-30 02:53:00-04:00,0.544,0.01200000000000001,0.55
2026-04-30 06:58:00+00:00,313722.1,0.0,,,,,,0.55,0.536,0.55,2026-04-30 02:58:00-04:00,0.543,0.014000000000000012,0.55
2026-04-30 07:48:00+00:00,313722.1,0.0,,,,,,0.55,0.533,0.55,2026-04-30 03:48:00-04:00,0.5415000000000001,0.017000000000000015,0.55
2026-04-30 09:06:00+00:00,313722.1,0.0,,,,,,0.55,0.534,0.55,2026-04-30 05:06:00-04:00,0.542,0.016000000000000014,0.55
2026-04-30 09:07:00+00:00,313722.1,0.0,,,,,,0.55,0.534,0.546,2026-04-30 05:07:00-04:00,0.54,0.01200000000000001,0.55
2026-04-30 09:19:00+00:00,313722.1,0.0,,,,,,0.55,0.534,0.545,2026-04-30 05:19:00-04:00,0.5395000000000001,0.01100000000000001,0.55
2026-04-30 09:25:00+00:00,313722.1,0.0,,,,,,0.55,0.534,0.546,2026-04-30 05:25:00-04:00,0.54,0.01200000000000001,0.55
2026-04-30 09:41:00+00:00,313722.1,0.0,,,,,,0.55,0.534,0.542,2026-04-30 05:41:00-04:00,0.538,0.008000000000000007,0.55
2026-04-30 10:10:00+00:00,313722.1,0.0,,,,,,0.55,0.534,0.55,2026-04-30 06:10:00-04:00,0.542,0.016000000000000014,0.55
2026-04-30 10:29:00+00:00,313739.72,17.62,0.55,0.55,0.55,0.55,0.55,0.55,0.534,0.546,2026-04-30 06:29:00-04:00,0.54,0.01200000000000001,0.55
2026-04-30 10:31:00+00:00,313739.72,0.0,,,,,,0.55,0.534,0.546,2026-04-30 06:31:00-04:00,0.54,0.01200000000000001,0.55
2026-04-30 10:33:00+00:00,313739.72,0.0,,,,,,0.55,0.534,0.545,2026-04-30 06:33:00-04:00,0.5395000000000001,0.01100000000000001,0.55
2026-04-30 10:39:00+00:00,313709.58,139.59,0.534,0.534,0.533,0.533,0.5337,0.55,0.533,0.545,2026-04-30 06:39:00-04:00,0.539,0.01200000000000001,0.533
2026-04-30 10:43:00+00:00,313709.58,0.0,,,,,,0.533,0.533,0.55,2026-04-30 06:43:00-04:00,0.5415000000000001,0.017000000000000015,0.533
2026-04-30 11:02:00+00:00,313709.58,0.0,,,,,,0.533,0.533,0.55,2026-04-30 07:02:00-04:00,0.5415000000000001,0.017000000000000015,0.533
2026-04-30 11:03:00+00:00,313709.58,0.0,,,,,,0.533,0.533,0.547,2026-04-30 07:03:00-04:00,0.54,0.014000000000000012,0.533
2026-04-30 11:06:00+00:00,313709.58,0.0,,,,,,0.533,0.529,0.546,2026-04-30 07:06:00-04:00,0.5375000000000001,0.017000000000000015,0.533
2026-04-30 11:20:00+00:00,313709.58,0.0,,,,,,0.533,0.529,0.542,2026-04-30 07:20:00-04:00,0.5355000000000001,0.013000000000000012,0.533
2026-04-30 11:21:00+00:00,313709.58,0.0,,,,,,0.533,0.524,0.541,2026-04-30 07:21:00-04:00,0.5325,0.017000000000000015,0.533
2026-04-30 11:31:00+00:00,313709.58,0.0,,,,,,0.533,0.526,0.541,2026-04-30 07:31:00-04:00,0.5335000000000001,0.015000000000000013,0.533
2026-04-30 11:32:00+00:00,313709.58,0.0,,,,,,0.533,0.527,0.541,2026-04-30 07:32:00-04:00,0.534,0.014000000000000012,0.533
2026-04-30 11:33:00+00:00,313709.58,0.0,,,,,,0.533,0.527,0.546,2026-04-30 07:33:00-04:00,0.5365,0.019000000000000017,0.533
2026-04-30 11:34:00+00:00,313709.58,0.0,,,,,,0.533,0.528,0.546,2026-04-30 07:34:00-04:00,0.537,0.018000000000000016,0.533
2026-04-30 11:35:00+00:00,313709.58,0.0,,,,,,0.533,0.528,0.546,2026-04-30 07:35:00-04:00,0.537,0.018000000000000016,0.533
2026-04-30 11:38:00+00:00,313709.58,0.0,,,,,,0.533,0.531,0.546,2026-04-30 07:38:00-04:00,0.5385,0.015000000000000013,0.533
2026-04-30 11:40:00+00:00,313709.58,0.0,,,,,,0.533,0.532,0.546,2026-04-30 07:40:00-04:00,0.539,0.014000000000000012,0.533
2026-04-30 11:43:00+00:00,313709.58,86.0,0.532,0.532,0.53,0.53,0.5301,0.533,0.529,0.546,2026-04-30 07:43:00-04:00,0.5375000000000001,0.017000000000000015,0.53
2026-04-30 11:44:00+00:00,313709.58,0.0,,,,,,0.53,0.528,0.546,2026-04-30 07:44:00-04:00,0.537,0.018000000000000016,0.53
2026-04-30 11:47:00+00:00,313709.58,0.0,,,,,,0.53,0.528,0.542,2026-04-30 07:47:00-04:00,0.535,0.014000000000000012,0.53
2026-04-30 11:48:00+00:00,313709.58,0.0,,,,,,0.53,0.524,0.541,2026-04-30 07:48:00-04:00,0.5325,0.017000000000000015,0.53
2026-04-30 12:07:00+00:00,313709.58,0.0,,,,,,0.53,0.528,0.546,2026-04-30 08:07:00-04:00,0.537,0.018000000000000016,0.53
2026-04-30 12:08:00+00:00,313709.58,0.0,,,,,,0.53,0.529,0.546,2026-04-30 08:08:00-04:00,0.5375000000000001,0.017000000000000015,0.53
2026-04-30 12:13:00+00:00,313733.78,50.0,0.546,0.546,0.546,0.546,0.546,0.53,0.529,0.546,2026-04-30 08:13:00-04:00,0.5375000000000001,0.017000000000000015,0.546
2026-04-30 12:15:00+00:00,313733.78,0.0,,,,,,0.546,0.529,0.546,2026-04-30 08:15:00-04:00,0.5375000000000001,0.017000000000000015,0.546
2026-04-30 12:23:00+00:00,313733.78,0.0,,,,,,0.546,0.531,0.546,2026-04-30 08:23:00-04:00,0.5385,0.015000000000000013,0.546
2026-04-30 12:24:00+00:00,313733.78,0.0,,,,,,0.546,0.532,0.546,2026-04-30 08:24:00-04:00,0.539,0.014000000000000012,0.546
2026-04-30 12:26:00+00:00,313733.78,0.0,,,,,,0.546,0.532,0.542,2026-04-30 08:26:00-04:00,0.537,0.010000000000000009,0.546
2026-04-30 12:28:00+00:00,313733.78,0.0,,,,,,0.546,0.532,0.541,2026-04-30 08:28:00-04:00,0.5365,0.009000000000000008,0.546
2026-04-30 12:32:00+00:00,313733.78,0.0,,,,,,0.546,0.524,0.541,2026-04-30 08:32:00-04:00,0.5325,0.017000000000000015,0.546
2026-04-30 12:35:00+00:00,313733.78,0.0,,,,,,0.546,0.53,0.541,2026-04-30 08:35:00-04:00,0.5355000000000001,0.01100000000000001,0.546
2026-04-30 12:36:00+00:00,313733.78,0.0,,,,,,0.546,0.531,0.541,2026-04-30 08:36:00-04:00,0.536,0.010000000000000009,0.546
2026-04-30 12:37:00+00:00,313733.78,0.0,,,,,,0.546,0.532,0.541,2026-04-30 08:37:00-04:00,0.5365,0.009000000000000008,0.546
2026-04-30 12:43:00+00:00,313733.78,0.0,,,,,,0.546,0.531,0.541,2026-04-30 08:43:00-04:00,0.536,0.010000000000000009,0.546
2026-04-30 12:45:00+00:00,313733.78,0.0,,,,,,0.546,0.532,0.541,2026-04-30 08:45:00-04:00,0.5365,0.009000000000000008,0.546
2026-04-30 12:50:00+00:00,313733.78,0.0,,,,,,0.546,0.532,0.54,2026-04-30 08:50:00-04:00,0.536,0.008000000000000007,0.546
2026-04-30 12:51:00+00:00,313733.78,0.0,,,,,,0.546,0.531,0.54,2026-04-30 08:51:00-04:00,0.5355000000000001,0.009000000000000008,0.546
